geography,firmsize,year,quarter,Emp,EmpEnd,sEmp,sEmpEnd
6011,1,1992,1,2000,2022,1,1
6011,2,1992,1,602,594,1,1
6011,3,1992,1,334,353,1,1
6011,4,1992,1,226,213,9,9
6011,5,1992,1,533,522,1,1
6013,0,1992,1,229862,229219,1,1
6013,1,1992,1,57099,59030,1,1
6013,2,1992,1,27114,27306,1,1
6013,3,1992,1,31458,31658,1,1
6013,4,1992,1,8719,8477,1,1
6013,5,1992,1,105472,102747,1,1
6015,0,1992,1,4229,4325,1,1
6015,1,1992,1,1660,1760,1,1
6015,2,1992,1,549,570,1,1
6015,3,1992,1,697,716,1,1
6015,4,1992,1,219,225,1,1
6015,5,1992,1,1105,1055,1,1
6017,0,1992,1,21782,22037,1,1
6017,1,1992,1,10003,10232,1,1
6017,2,1992,1,2613,2637,1,1
6017,3,1992,1,2891,2990,1,1
6017,4,1992,1,1308,1351,1,1
6017,5,1992,1,4966,4828,1,1
6019,0,1992,1,197625,196350,1,1
6019,1,1992,1,60816,60243,1,1
6019,2,1992,1,29610,29765,1,1
6019,3,1992,1,34958,35270,1,1
6019,4,1992,1,11301,11913,1,1
6019,5,1992,1,60940,59159,1,1
6021,0,1992,1,4802,4777,1,1
6021,1,1992,1,2107,2101,1,1
6021,2,1992,1,532,531,1,1
6021,3,1992,1,604,632,1,1
6021,4,1992,1,139,134,1,1
6021,5,1992,1,1420,1379,1,1
6023,0,1992,1,32197,32183,1,1
6023,1,1992,1,11251,11646,1,1
6023,2,1992,1,4222,4155,1,1
6023,3,1992,1,6399,6413,1,1
6023,4,1992,1,1553,1490,1,1
6023,5,1992,1,8773,8478,1,1
6025,0,1992,1,35761,36850,1,1
6025,1,1992,1,10847,11101,1,1
6025,2,1992,1,5092,5393,1,1
6025,3,1992,1,7356,7181,1,1
6025,4,1992,1,2514,3176,1,1
6025,5,1992,1,9951,9999,1,1
6027,0,1992,1,5002,5074,1,1
6027,1,1992,1,1963,2011,1,1
6027,2,1992,1,873,906,1,1
6027,3,1992,1,456,470,1,1
6027,4,1992,1,94,92,1,1
6027,5,1992,1,1617,1595,1,9
6029,0,1992,1,140602,141078,1,1
6029,1,1992,1,37532,38198,1,1
6029,2,1992,1,19270,19556,1,1
6029,3,1992,1,26321,26323,1,1
6029,4,1992,1,6704,6944,1,1
6029,5,1992,1,50775,50056,1,1
6031,0,1992,1,19580,20040,1,1
6031,1,1992,1,6206,6200,1,1
6031,2,1992,1,2654,2750,1,1
6031,3,1992,1,3481,3747,1,1
6031,4,1992,1,785,988,9,9
6031,5,1992,1,6453,6355,1,1
6033,0,1992,1,7393,7436,1,1
6033,1,1992,1,3606,3694,1,1
6033,2,1992,1,870,878,1,1
6033,3,1992,1,1231,1242,1,1
6033,4,1992,1,151,156,9,9
6033,5,1992,1,1535,1467,1,1
6035,0,1992,1,3910,3865,1,1
6035,1,1992,1,1629,1583,1,1
6035,2,1992,1,509,458,1,1
6035,3,1992,1,523,546,1,1
6035,4,1992,1,269,272,1,9
6035,5,1992,1,979,1006,1,1
6037,0,1992,1,3360702,3375576,1,1
6037,1,1992,1,615371,639875,1,1
6037,2,1992,1,348956,352831,1,1
6037,3,1992,1,581796,581405,1,1
6037,4,1992,1,181460,180767,1,1
6037,5,1992,1,1633118,1620698,1,1
6039,0,1992,1,20212,19085,1,1
6039,1,1992,1,8105,7347,1,1
6039,2,1992,1,2802,2747,1,1
6039,3,1992,1,3831,3575,1,1
6039,4,1992,1,1316,1310,1,1
6039,5,1992,1,4157,4107,1,1
6041,0,1992,1,79438,80077,1,1
6041,1,1992,1,28565,29202,1,1
6041,2,1992,1,10437,10537,1,1
6041,3,1992,1,14047,14333,1,1
6041,4,1992,1,3718,3685,1,1
6041,5,1992,1,22671,22319,1,1
6043,0,1992,1,2754,2796,1,1
6043,1,1992,1,1058,1070,1,1
6043,2,1992,1,343,341,1,1
6043,3,1992,1,57,60,1,1
6043,5,1992,1,1296,1324,9,9
6045,0,1992,1,19402,19240,1,1
6045,1,1992,1,8776,8876,1,1
6045,2,1992,1,2924,2878,1,1
6045,3,1992,1,4298,4163,1,1
6045,4,1992,1,120,119,1,1
6045,5,1992,1,3285,3205,1,1
6047,0,1992,1,38908,38274,1,1
6047,1,1992,1,11522,11779,1,1
6047,2,1992,1,5316,5132,1,1
6047,3,1992,1,5069,4873,1,1
6047,4,1992,1,1696,1655,1,1
6047,5,1992,1,15305,14835,1,1
6049,0,1992,1,1402,1465,1,1
6049,1,1992,1,950,973,1,1
6049,2,1992,1,165,158,1,1
6049,3,1992,1,71,84,1,1
6049,4,1992,1,,,5,5
6049,5,1992,1,192,227,9,9
6051,0,1992,1,5016,5091,1,1
6051,1,1992,1,1621,1731,1,1
6051,2,1992,1,513,519,1,1
6051,3,1992,1,446,446,1,1
6051,4,1992,1,,,5,5
6051,5,1992,1,2435,2394,9,9
6053,0,1992,1,92616,93965,1,1
6053,1,1992,1,31423,32706,1,1
6053,2,1992,1,12221,12316,1,1
6053,3,1992,1,18430,18801,1,1
6053,4,1992,1,4937,4817,1,1
6053,5,1992,1,25605,25326,1,1
6055,0,1992,1,34081,34339,1,1
6055,1,1992,1,12592,12910,1,1
6055,2,1992,1,5155,5081,1,1
6055,3,1992,1,5831,5811,1,1
6055,4,1992,1,660,657,1,1
6055,5,1992,1,9844,9880,1,1
6057,0,1992,1,17455,17356,1,1
6057,1,1992,1,7398,7569,1,1
6057,2,1992,1,2387,2380,1,1
6057,3,1992,1,2391,2400,1,1
6057,4,1992,1,539,542,9,9
6057,5,1992,1,4740,4463,1,1
6059,0,1992,1,1045844,1048164,1,1
6059,1,1992,1,206561,214554,1,1
6059,2,1992,1,112387,112812,1,1
6059,3,1992,1,176670,178496,1,1
6059,4,1992,1,50865,51490,1,1
6059,5,1992,1,499362,490813,1,1
6061,0,1992,1,54010,55307,1,1
6061,1,1992,1,15763,16416,1,1
6061,2,1992,1,6044,6034,1,1
6061,3,1992,1,7172,7236,1,1
6061,4,1992,1,2827,2788,1,1
6061,5,1992,1,22204,22833,1,1
6063,0,1992,1,3402,3417,1,1
6063,1,1992,1,1857,1868,1,1
6063,2,1992,1,556,556,1,1
6063,3,1992,1,190,202,1,1
6063,4,1992,1,300,289,9,9
6063,5,1992,1,499,501,9,9
6065,0,1992,1,286173,292328,1,1
6065,1,1992,1,65790,70259,1,1
6065,2,1992,1,31452,31348,1,1
6065,3,1992,1,43940,46015,1,1
6065,4,1992,1,12655,12886,1,1
6065,5,1992,1,132336,131821,1,1
6067,0,1992,1,374822,373656,1,1
6067,1,1992,1,128509,131064,1,1
6067,2,1992,1,37432,37168,1,1
6067,3,1992,1,49704,49131,1,1
6067,4,1992,1,13479,13722,1,1
6067,5,1992,1,145699,142570,1,1
6069,0,1992,1,7097,7147,1,1
6069,1,1992,1,2855,2927,1,1
6069,2,1992,1,1272,1295,1,1
6069,3,1992,1,1496,1497,1,1
6069,4,1992,1,274,272,1,1
6069,5,1992,1,1201,1155,1,1
6071,0,1992,1,325833,324464,1,1
6071,1,1992,1,71386,73215,1,1
6071,2,1992,1,37505,37789,1,1
6071,3,1992,1,50103,50531,1,1
6071,4,1992,1,15947,15550,1,1
6071,5,1992,1,150892,147379,1,1
6073,0,1992,1,740038,744781,1,1
6073,1,1992,1,172798,179090,1,1
6073,2,1992,1,83165,84421,1,1
6073,3,1992,1,130657,131524,1,1
6073,4,1992,1,43478,44141,1,1
6073,5,1992,1,309940,305604,1,1
6075,0,1992,1,510139,511553,1,1
6075,1,1992,1,89855,93086,1,1
6075,2,1992,1,46219,46497,1,1
6075,3,1992,1,74518,73924,1,1
6075,4,1992,1,25974,25674,1,1
6075,5,1992,1,273574,272373,1,1
6077,0,1992,1,120486,123223,1,1
6077,1,1992,1,33381,34428,1,1
6077,2,1992,1,15714,16160,1,1
6077,3,1992,1,19874,21961,1,1
6077,4,1992,1,6831,6941,1,1
6077,5,1992,1,44686,43732,1,1
6079,0,1992,1,50765,51964,1,1
6079,1,1992,1,20024,20987,1,1
6079,2,1992,1,8646,8902,1,1
6079,3,1992,1,9518,9578,1,1
6079,4,1992,1,2436,2422,1,1
6079,5,1992,1,10142,10075,1,1
6081,0,1992,1,255062,253996,1,1
6081,1,1992,1,56074,57625,1,1
6081,2,1992,1,30068,30289,1,1
6081,3,1992,1,39085,39154,1,1
6081,4,1992,1,13336,12740,1,1
6081,5,1992,1,116499,114188,1,1
6083,0,1992,1,108014,109571,1,1
6083,1,1992,1,35681,37342,1,1
6083,2,1992,1,16337,16821,1,1
6083,3,1992,1,20462,20761,1,1
6083,4,1992,1,5937,5833,1,1
6083,5,1992,1,29596,28813,1,1
6085,0,1992,1,685386,685422,1,1
6085,1,1992,1,119817,125286,1,1
6085,2,1992,1,65739,65991,1,1
6085,3,1992,1,108022,108178,1,1
6085,4,1992,1,36397,36950,1,1
6085,5,1992,1,355411,349017,1,1
6087,0,1992,1,67399,67792,1,1
6087,1,1992,1,22050,22667,1,1
6087,2,1992,1,9748,9723,1,1
6087,3,1992,1,12442,12675,1,1
6087,4,1992,1,2724,2675,1,1
6087,5,1992,1,20434,20052,1,1
6089,0,1992,1,41145,40157,1,1
6089,1,1992,1,14034,14350,1,1
6089,2,1992,1,5543,5452,1,1
6089,3,1992,1,5669,4930,1,1
6089,4,1992,1,2074,2073,1,1
6089,5,1992,1,13824,13352,1,1
6091,0,1992,1,332,330,1,1
6091,1,1992,1,171,174,1,1
6091,2,1992,1,25,25,9,9
6091,3,1992,1,,,5,5
6091,4,1992,1,,,5,5
6091,5,1992,1,,,5,5
6093,0,1992,1,10072,10359,1,1
6093,1,1992,1,4270,4275,1,1
6093,2,1992,1,1179,1210,1,1
6093,3,1992,1,1492,1768,1,1
6093,4,1992,1,307,298,9,9
6093,5,1992,1,2825,2809,1,1
6095,0,1992,1,64918,65027,1,1
6095,1,1992,1,16958,17468,1,1
6095,2,1992,1,7736,7749,1,1
6095,3,1992,1,10837,11029,1,1
6095,4,1992,1,4268,4147,1,1
6095,5,1992,1,25119,24635,1,1
6097,0,1992,1,112330,112150,1,1
6097,1,1992,1,38261,39184,1,1
6097,2,1992,1,17729,17604,1,1
6097,3,1992,1,21040,20982,1,1
6097,4,1992,1,5709,5573,1,1
6097,5,1992,1,29590,28807,1,1
6099,0,1992,1,101474,101821,1,1
6099,1,1992,1,27475,28292,1,1
6099,2,1992,1,12730,12842,1,1
6099,3,1992,1,16809,16793,1,1
6099,4,1992,1,2948,3074,1,1
6099,5,1992,1,41513,40819,1,1
6101,0,1992,1,14619,14855,1,1
6101,1,1992,1,6135,6408,1,1
6101,2,1992,1,2444,2475,1,1
6101,3,1992,1,2882,2882,1,1
6101,4,1992,1,903,881,9,9
6101,5,1992,1,2255,2208,1,1
6103,0,1992,1,9573,9638,1,1
6103,1,1992,1,3334,3343,1,1
6103,2,1992,1,1495,1294,1,1
6103,3,1992,1,1103,1096,1,1
6103,4,1992,1,571,567,9,9
6103,5,1992,1,3070,3337,1,1
6105,0,1992,1,1273,1280,1,1
6105,1,1992,1,807,824,1,1
6105,2,1992,1,121,118,1,1
6105,3,1992,1,219,212,9,9
6105,5,1992,1,126,125,1,1
6107,0,1992,1,81035,82439,1,1
6107,1,1992,1,29329,30409,1,1
6107,2,1992,1,11203,11542,1,1
6107,3,1992,1,16868,17607,1,1
6107,4,1992,1,2664,2717,1,1
6107,5,1992,1,20971,20164,1,1
6109,0,1992,1,10144,10241,1,1
6109,1,1992,1,4399,4466,1,1
6109,2,1992,1,1735,1771,1,1
6109,3,1992,1,1051,1012,1,1
6109,4,1992,1,692,733,9,9
6109,5,1992,1,2267,2260,1,1
6111,0,1992,1,176377,184684,1,1
6111,1,1992,1,47755,51061,1,1
6111,2,1992,1,21849,22201,1,1
6111,3,1992,1,32267,34089,1,1
6111,4,1992,1,12856,15098,1,1
6111,5,1992,1,61649,62234,1,1
6113,0,1992,1,47786,47650,1,1
6113,1,1992,1,11038,11465,1,1
6113,2,1992,1,5512,5427,1,1
6113,3,1992,1,8244,8241,1,1
6113,4,1992,1,2191,2215,1,1
6113,5,1992,1,20802,20301,1,1
6115,0,1992,1,8631,8566,1,1
6115,1,1992,1,3124,3248,1,1
6115,2,1992,1,1290,1286,1,1
6115,3,1992,1,1577,1535,1,1
6115,4,1992,1,222,214,1,1
6115,5,1992,1,2419,2284,1,1
6001,0,1992,2,457560,464316,1,1
6001,1,1992,2,100528,104103,1,1
6001,2,1992,2,56117,56781,1,1
6001,3,1992,2,77682,78701,1,1
6001,4,1992,2,23700,24015,1,1
6001,5,1992,2,199532,200716,1,1
6003,0,1992,2,421,152,9,1
6003,1,1992,2,51,64,1,1
6003,2,1992,2,,,5,5
6003,3,1992,2,,0,5,1
6003,4,1992,2,,,5,5
6003,5,1992,2,13,13,9,9
6005,0,1992,2,6084,6329,1,1
6005,1,1992,2,2851,3201,1,1
6005,2,1992,2,755,730,1,1
6005,3,1992,2,1447,1363,9,1
6005,4,1992,2,87,92,1,1
6005,5,1992,2,945,941,1,1
6007,0,1992,2,44621,45795,1,1
6007,1,1992,2,15844,17010,1,1
6007,2,1992,2,6289,6398,1,1
6007,3,1992,2,6612,6673,1,1
6007,4,1992,2,2409,2468,1,1
6007,5,1992,2,13467,13246,1,1
6009,0,1992,2,4446,4806,1,1
6009,1,1992,2,2376,2839,1,1
6009,2,1992,2,884,927,1,1
6009,3,1992,2,387,417,9,1
6009,4,1992,2,276,101,9,9
6009,5,1992,2,522,522,9,9
6011,0,1992,2,4169,6110,1,1
6011,1,1992,2,2311,3619,1,1
6011,2,1992,2,677,819,1,1
6011,3,1992,2,496,955,1,1
6011,4,1992,2,223,242,9,9
6011,5,1992,2,461,475,1,1
6013,0,1992,2,239325,242895,1,1
6013,1,1992,2,59411,62324,1,1
6013,2,1992,2,27909,28053,1,1
6013,3,1992,2,32931,33157,1,1
6013,4,1992,2,8837,8913,1,1
6013,5,1992,2,110237,110448,1,1
6015,0,1992,2,4431,4889,1,1
6015,1,1992,2,1819,2068,1,1
6015,2,1992,2,613,719,1,1
6015,3,1992,2,652,708,1,1
6015,4,1992,2,259,322,1,1
6015,5,1992,2,1088,1072,1,1
6017,0,1992,2,21572,22721,1,1
6017,1,1992,2,10501,11838,1,1
6017,2,1992,2,2672,2823,1,1
6017,3,1992,2,2889,2928,1,1
6017,4,1992,2,1331,1357,1,1
6017,5,1992,2,4179,3775,1,1
6019,0,1992,2,203899,237373,1,1
6019,1,1992,2,61938,75528,1,1
6019,2,1992,2,31221,39429,1,1
6019,3,1992,2,37406,43256,1,1
6019,4,1992,2,12702,16445,1,1
6019,5,1992,2,60631,62714,1,1
6021,0,1992,2,5001,5637,1,1
6021,1,1992,2,2242,2741,1,1
6021,2,1992,2,595,594,1,9
6021,3,1992,2,685,672,1,1
6021,4,1992,2,142,152,1,1
6021,5,1992,2,1337,1479,1,1
6023,0,1992,2,33205,34450,1,1
6023,1,1992,2,11892,12749,1,1
6023,2,1992,2,4391,4519,1,1
6023,3,1992,2,6801,7049,1,1
6023,4,1992,2,1373,1350,1,1
6023,5,1992,2,8748,8783,1,1
6025,0,1992,2,37534,33421,1,1
6025,1,1992,2,11008,10639,1,1
6025,2,1992,2,6327,5305,1,1
6025,3,1992,2,7423,5996,1,1
6025,4,1992,2,3170,2285,1,1
6025,5,1992,2,9606,9196,1,1
6027,0,1992,2,4430,4494,1,1
6027,1,1992,2,2094,2269,1,1
6027,2,1992,2,927,962,1,1
6027,3,1992,2,465,469,1,1
6027,4,1992,2,93,67,1,1
6027,5,1992,2,850,727,1,1
6029,0,1992,2,143649,156114,1,1
6029,1,1992,2,39125,44155,1,1
6029,2,1992,2,19717,22490,1,1
6029,3,1992,2,27105,29340,1,1
6029,4,1992,2,7214,8062,1,1
6029,5,1992,2,50487,52068,1,1
6031,0,1992,2,21035,24365,1,1
6031,1,1992,2,6483,7486,1,1
6031,2,1992,2,2824,3663,1,1
6031,3,1992,2,4223,5149,1,1
6031,4,1992,2,1051,1322,9,9
6031,5,1992,2,6454,6745,1,1
6033,0,1992,2,7699,8656,1,1
6033,1,1992,2,3763,4314,1,1
6033,2,1992,2,953,1074,1,1
6033,3,1992,2,1319,1568,1,1
6033,4,1992,2,169,206,9,9
6033,5,1992,2,1495,1494,1,1
6035,0,1992,2,3953,4476,1,1
6035,1,1992,2,1651,1955,1,1
6035,2,1992,2,474,580,1,1
6035,3,1992,2,533,608,1,1
6035,4,1992,2,243,250,1,1
6035,5,1992,2,1051,1082,1,1
6037,0,1992,2,3395262,3399982,1,1
6037,1,1992,2,641940,654836,1,1
6037,2,1992,2,355577,356923,1,1
6037,3,1992,2,592656,594823,1,1
6037,4,1992,2,183567,185726,1,1
6037,5,1992,2,1621522,1607673,1,1
6039,0,1992,2,19477,22187,1,1
6039,1,1992,2,7368,8429,1,1
6039,2,1992,2,2891,3580,1,1
6039,3,1992,2,3759,4744,1,1
6039,4,1992,2,1306,1338,1,1
6039,5,1992,2,4153,4096,1,1
6041,0,1992,2,80881,82551,1,1
6041,1,1992,2,29458,30737,1,1
6041,2,1992,2,10663,10941,1,1
6041,3,1992,2,14540,14532,1,1
6041,4,1992,2,3887,4055,1,1
6041,5,1992,2,22333,22286,1,1
6043,0,1992,2,3144,4131,1,1
6043,1,1992,2,1115,1288,1,1
6043,2,1992,2,353,450,1,1
6043,3,1992,2,147,193,9,9
6043,5,1992,2,1529,2199,9,9
6045,0,1992,2,20039,21833,1,1
6045,1,1992,2,9151,10391,1,1
6045,2,1992,2,2968,3187,1,1
6045,3,1992,2,4532,4858,1,1
6045,4,1992,2,114,117,1,1
6045,5,1992,2,3274,3279,1,1
6047,0,1992,2,39740,46005,1,1
6047,1,1992,2,12395,16052,1,1
6047,2,1992,2,5489,6975,1,1
6047,3,1992,2,5124,5713,1,1
6047,4,1992,2,1734,1750,1,1
6047,5,1992,2,14999,15515,1,1
6049,0,1992,2,1595,2286,1,1
6049,1,1992,2,1033,1664,1,1
6049,2,1992,2,187,189,1,1
6049,3,1992,2,82,73,1,1
6049,4,1992,2,,,5,5
6049,5,1992,2,269,332,9,9
6051,0,1992,2,4543,3753,1,1
6051,1,1992,2,1646,2101,1,1
6051,2,1992,2,421,338,1,1
6051,3,1992,2,423,398,1,1
6051,4,1992,2,,,5,5
6051,5,1992,2,2052,915,9,1
6053,0,1992,2,102105,121222,1,1
6053,1,1992,2,35011,43647,1,1
6053,2,1992,2,13311,16093,1,1
6053,3,1992,2,21121,25618,1,1
6053,4,1992,2,5031,5732,1,1
6053,5,1992,2,27631,30132,1,1
6055,0,1992,2,35011,36649,1,1
6055,1,1992,2,13262,14308,1,1
6055,2,1992,2,5303,5679,1,1
6055,3,1992,2,5964,6244,1,1
6055,4,1992,2,677,667,1,1
6055,5,1992,2,9806,9752,1,1
6057,0,1992,2,17168,17834,1,1
6057,1,1992,2,7547,8178,1,1
6057,2,1992,2,2437,2642,1,1
6057,3,1992,2,2364,2549,1,1
6057,4,1992,2,459,285,9,1
6057,5,1992,2,4360,4181,1,1
6059,0,1992,2,1086371,1095519,1,1
6059,1,1992,2,216949,224139,1,1
6059,2,1992,2,115058,116105,1,1
6059,3,1992,2,184539,184340,1,1
6059,4,1992,2,52223,51921,1,1
6059,5,1992,2,517602,519014,1,1
6061,0,1992,2,56148,57164,1,1
6061,1,1992,2,16690,18329,1,1
6061,2,1992,2,6296,6792,1,1
6061,3,1992,2,7363,7068,1,1
6061,4,1992,2,2650,2254,1,1
6061,5,1992,2,23149,22720,1,1
6063,0,1992,2,3607,4758,1,1
6063,1,1992,2,1963,2875,1,1
6063,2,1992,2,633,854,1,1
6063,3,1992,2,204,199,1,1
6063,4,1992,2,259,231,9,9
6063,5,1992,2,548,598,9,1
6065,0,1992,2,273490,276567,1,1
6065,1,1992,2,70674,74106,1,1
6065,2,1992,2,32005,31244,1,1
6065,3,1992,2,47066,47209,1,1
6065,4,1992,2,13654,13849,1,1
6065,5,1992,2,110091,110159,1,1
6067,0,1992,2,379439,385911,1,1
6067,1,1992,2,131766,137118,1,1
6067,2,1992,2,37801,38478,1,1
6067,3,1992,2,51111,52502,1,1
6067,4,1992,2,13634,14054,1,1
6067,5,1992,2,145128,143759,1,1
6069,0,1992,2,7731,10291,1,1
6069,1,1992,2,3194,5153,1,1
6069,2,1992,2,1345,1556,1,1
6069,3,1992,2,1682,1967,1,1
6069,4,1992,2,285,282,1,1
6069,5,1992,2,1226,1332,1,1
6071,0,1992,2,332101,335180,1,1
6071,1,1992,2,74641,77184,1,1
6071,2,1992,2,38371,38715,1,1
6071,3,1992,2,52035,52992,1,1
6071,4,1992,2,15940,16206,1,1
6071,5,1992,2,151113,150083,1,1
6073,0,1992,2,761872,771632,1,1
6073,1,1992,2,180281,185414,1,1
6073,2,1992,2,86220,88122,1,1
6073,3,1992,2,136414,138539,1,1
6073,4,1992,2,44139,43968,1,1
6073,5,1992,2,314820,315589,1,1
6075,0,1992,2,515662,521112,1,1
6075,1,1992,2,92301,94854,1,1
6075,2,1992,2,46591,46816,1,1
6075,3,1992,2,75287,76092,1,1
6075,4,1992,2,26890,27282,1,1
6075,5,1992,2,274592,276068,1,1
6077,0,1992,2,129309,136354,1,1
6077,1,1992,2,35639,40428,1,1
6077,2,1992,2,16846,18157,1,1
6077,3,1992,2,24123,24081,1,1
6077,4,1992,2,7293,7058,1,1
6077,5,1992,2,45408,46631,1,1
6079,0,1992,2,52804,53797,1,1
6079,1,1992,2,21049,22116,1,1
6079,2,1992,2,9242,9803,1,1
6079,3,1992,2,9956,10161,1,1
6079,4,1992,2,2484,2405,1,1
6079,5,1992,2,10072,9312,1,1
6081,0,1992,2,259205,262586,1,1
6081,1,1992,2,57854,59779,1,1
6081,2,1992,2,30255,30758,1,1
6081,3,1992,2,39580,40098,1,1
6081,4,1992,2,12784,13131,1,1
6081,5,1992,2,118732,118821,1,1
6083,0,1992,2,112414,116356,1,1
6083,1,1992,2,37864,40230,1,1
6083,2,1992,2,17550,18291,1,1
6083,3,1992,2,21670,22736,1,1
6083,4,1992,2,5956,6116,1,1
6083,5,1992,2,29373,28982,1,1
6085,0,1992,2,698548,711743,1,1
6085,1,1992,2,126068,132563,1,1
6085,2,1992,2,67495,69725,1,1
6085,3,1992,2,111302,115444,1,1
6085,4,1992,2,37054,36892,1,1
6085,5,1992,2,356629,357119,1,1
6087,0,1992,2,70056,80755,1,1
6087,1,1992,2,23199,27931,1,1
6087,2,1992,2,10023,11986,1,1
6087,3,1992,2,13704,16887,1,1
6087,4,1992,2,2894,3158,1,1
6087,5,1992,2,20236,20793,1,1
6089,0,1992,2,41307,43894,1,1
6089,1,1992,2,14605,16132,1,1
6089,2,1992,2,5627,6034,1,1
6089,3,1992,2,5195,5588,1,1
6089,4,1992,2,2101,2163,1,1
6089,5,1992,2,13780,13976,1,1
6091,0,1992,2,349,459,1,1
6091,1,1992,2,188,287,1,1
6091,2,1992,2,25,36,9,9
6091,3,1992,2,,,5,5
6091,4,1992,2,,,5,5
6091,5,1992,2,,,5,5
6093,0,1992,2,10696,11261,1,1
6093,1,1992,2,4458,5202,1,1
6093,2,1992,2,1246,1263,1,1
6093,3,1992,2,1809,1609,1,1
6093,4,1992,2,290,298,9,1
6093,5,1992,2,2893,2889,1,1
6095,0,1992,2,67168,70995,1,1
6095,1,1992,2,17941,20681,1,1
6095,2,1992,2,7909,8335,1,1
6095,3,1992,2,11446,11225,1,1
6095,4,1992,2,4744,5397,1,1
6095,5,1992,2,25128,25357,1,1
6097,0,1992,2,114205,118281,1,1
6097,1,1992,2,39791,42282,1,1
6097,2,1992,2,17974,18773,1,1
6097,3,1992,2,21689,22226,1,1
6097,4,1992,2,5626,5661,1,1
6097,5,1992,2,29126,29339,1,1
6099,0,1992,2,104421,111767,1,1
6099,1,1992,2,29006,32939,1,1
6099,2,1992,2,13358,15352,1,1
6099,3,1992,2,17455,18413,1,1
6099,4,1992,2,3067,3092,1,1
6099,5,1992,2,41535,41971,1,1
6101,0,1992,2,15347,18125,1,1
6101,1,1992,2,6646,8702,1,1
6101,2,1992,2,2498,2634,1,1
6101,3,1992,2,3023,3521,1,1
6101,4,1992,2,929,979,9,9
6101,5,1992,2,2251,2289,1,1
6103,0,1992,2,9852,10569,1,1
6103,1,1992,2,3377,3963,1,1
6103,2,1992,2,1297,1365,1,1
6103,3,1992,2,1109,1116,1,1
6103,4,1992,2,594,610,9,9
6103,5,1992,2,3476,3514,1,1
6105,0,1992,2,1337,1630,1,1
6105,1,1992,2,858,1120,1,1
6105,2,1992,2,124,141,1,1
6105,3,1992,2,222,237,9,9
6105,5,1992,2,132,132,1,1
6107,0,1992,2,85136,100793,1,1
6107,1,1992,2,32048,42091,1,1
6107,2,1992,2,12199,16145,1,1
6107,3,1992,2,17929,19342,1,1
6107,4,1992,2,2814,2918,1,1
6107,5,1992,2,20146,20297,1,1
6109,0,1992,2,10284,10984,1,1
6109,1,1992,2,4551,5239,1,1
6109,2,1992,2,1788,1887,1,1
6109,3,1992,2,1062,1152,1,1
6109,4,1992,2,562,404,9,9
6109,5,1992,2,2323,2302,1,1
6111,0,1992,2,191686,189635,1,1
6111,1,1992,2,52453,52778,1,1
6111,2,1992,2,22663,22881,1,1
6111,3,1992,2,36878,37496,1,1
6111,4,1992,2,16768,13732,1,1
6111,5,1992,2,62925,62749,1,1
6113,0,1992,2,49913,55034,1,1
6113,1,1992,2,12120,15290,1,1
6113,2,1992,2,5797,6314,1,1
6113,3,1992,2,8519,9225,1,1
6113,4,1992,2,2520,2580,1,1
6113,5,1992,2,20956,21625,1,1
6115,0,1992,2,8865,10057,1,1
6115,1,1992,2,3298,3935,1,1
6115,2,1992,2,1386,1628,1,1
6115,3,1992,2,1523,1686,1,1
6115,4,1992,2,244,273,1,1
6115,5,1992,2,2415,2536,1,1
6001,0,1992,3,464811,468056,1,1
6001,1,1992,3,103228,105050,1,1
6001,2,1992,3,56259,56398,1,1
6001,3,1992,3,78592,78348,1,1
6001,4,1992,3,23585,23569,1,1
6001,5,1992,3,203146,204692,1,1
6003,0,1992,3,159,157,1,1
6003,1,1992,3,66,67,1,1
6003,2,1992,3,,,5,5
6003,4,1992,3,,,5,5
6003,5,1992,3,13,13,9,9
6005,0,1992,3,6238,6219,1,1
6005,1,1992,3,3038,2992,1,1
6005,2,1992,3,769,744,1,1
6005,3,1992,3,1371,1436,1,9
6005,4,1992,3,98,96,1,1
6005,5,1992,3,963,950,1,1
6007,0,1992,3,45460,46250,1,1
6007,1,1992,3,16701,17239,1,1
6007,2,1992,3,6311,6475,1,1
6007,3,1992,3,6653,6764,1,1
6007,4,1992,3,2324,2288,1,1
6007,5,1992,3,13470,13485,1,1
6009,0,1992,3,4724,4608,1,1
6009,1,1992,3,2787,2698,1,1
6009,2,1992,3,921,903,1,1
6009,3,1992,3,401,395,9,1
6009,4,1992,3,98,101,9,9
6009,5,1992,3,517,512,9,9
6011,0,1992,3,5874,5632,1,1
6011,1,1992,3,3300,3339,1,1
6011,2,1992,3,859,754,1,1
6011,3,1992,3,955,571,1,1
6011,4,1992,3,241,246,9,9
6011,5,1992,3,520,723,1,9
6013,0,1992,3,243588,243977,1,1
6013,1,1992,3,61810,61715,1,1
6013,2,1992,3,27794,27734,1,1
6013,3,1992,3,32966,32722,1,1
6013,4,1992,3,8856,8876,1,1
6013,5,1992,3,112163,112930,1,1
6015,0,1992,3,4838,4816,1,1
6015,1,1992,3,2014,2035,1,1
6015,2,1992,3,696,613,1,1
6015,3,1992,3,795,789,1,1
6015,4,1992,3,274,309,1,1
6015,5,1992,3,1058,1070,1,1
6017,0,1992,3,23071,22601,1,1
6017,1,1992,3,11817,11620,1,1
6017,2,1992,3,2861,2705,1,1
6017,3,1992,3,3041,2930,1,1
